Data,PubblicitÃ  (minuti),Durata annunci (secondi) per ora,Spettatori medi,Messaggi chat,Utenti chat,Visualizzazioni clip,Clip create,Segue,Spettatori Raid e Host (%),Visualizzazioni live,Spettatori max,Minuti visti,Minuti di streaming,Spettatori unici,Entrate degli abbonamenti,Ricavi Prime,Entrate degli abbonamenti in regalo,Ricavi bit,Entrate pubblicitÃ ,Ricavi dalla vendita di giochi,Entrate dalle estensioni,Ricavi promozioni,Abbonamenti Prime,Abbonamenti paganti in totale,Abbonati Liv. 1,Abbonamenti regalo in totale,Abbonamenti Liv. 1 in regalo,Categoria
Mon Jan 20 2020,0,0,1.51,106,18,2,1,5,0,64,5,276,183,41,0,0,0,0,0.0525,0,0,0,0,0,0,0,0,
Tue Jan 21 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jan 22 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Jan 23 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jan 24 2020,0,0,0.69,2,1,8,1,0,0,11,3,73,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Jan 25 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Jan 26 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Jan 27 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Jan 28 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jan 29 2020,0,0,3.05,336,13,0,0,1,0,45,7,665,220,20,0,0,0,0,0.0315,0,0,0,0,0,0,0,0,
Thu Jan 30 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jan 31 2020,0,0,0.65,45,5,0,0,0,0,10,2,79,125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Feb 01 2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Feb 02 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Feb 03 2020,0,0,1.23,213,8,18,1,0,0,35,3,250,208,12,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,
Tue Feb 04 2020,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Feb 05 2020,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Feb 06 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Feb 07 2020,0,0,1.72,20,5,11,1,2,0,16,5,196,116,9,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Sat Feb 08 2020,0,0,0,0,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Feb 09 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Feb 10 2020,0,0,1.04,75,5,0,0,0,0,13,2,140,138,11,2.015,0,0,0,0,0,0,0,0,1,1,0,0,
Tue Feb 11 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Feb 12 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Feb 13 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Feb 14 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Feb 15 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Feb 16 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Feb 17 2020,0,0,2.53,63,8,0,0,4,0,15,7,261,103,13,0,0,0,0,0,0,0,0,0,0,0,0,0,Isaac
Tue Feb 18 2020,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Feb 19 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Feb 20 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Feb 21 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Feb 22 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Feb 23 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Feb 24 2020,0,0,0.61,17,3,0,0,0,0,2,1,20,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Feb 25 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Feb 26 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Feb 27 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Feb 28 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Feb 29 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Mar 01 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Mar 02 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Mar 03 2020,0,0,1.4,55,11,6,2,1,1.55,28,6,194,139,20,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,SMM2
Wed Mar 04 2020,0,0,1.03,100,3,2,1,0,0.5,27,3,201,195,9,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Thu Mar 05 2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Mar 06 2020,0,0,0.19,28,3,0,0,0,0,2,1,26,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Mar 07 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Mar 08 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Mar 09 2020,0,0,1.62,34,8,1,0,2,23.16,14,10,190,117,14,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Tue Mar 10 2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.085,0,0,0,0,0,0,0,0,1,1,0,0,
Wed Mar 11 2020,0,0,1.72,74,4,0,0,0,0,34,4,277,160,12,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,
Thu Mar 12 2020,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Mar 13 2020,0,0,1.75,39,3,0,0,1,0,23,4,227,130,15,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,
Sat Mar 14 2020,0,0,0.88,32,5,0,0,1,0,11,2,81,92,8,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Sun Mar 15 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Mar 16 2020,0,0,1.63,24,3,0,0,0,0,11,3,207,127,11,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Tue Mar 17 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Mar 18 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Mar 19 2020,2,18.05,2.54,283,10,0,0,2,0.69,72,7,1013,399,33,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,Isaac - Takedown
Fri Mar 20 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Mar 21 2020,0,0,0.21,0,0,0,0,0,0,5,1,13,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Mar 22 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Mar 23 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Tue Mar 24 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Mar 25 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Mar 26 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Mar 27 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Mar 28 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Mar 29 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Mar 30 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Mar 31 2020,0,0,2.47,64,4,0,1,0,0,16,5,195,78,11,0,2.495,0,0,0.0035,0,0,0,1,0,0,0,0,
Wed Apr 01 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,PPT
Thu Apr 02 2020,0,0,3.42,249,12,0,0,2,21.17,57,21,685,200,39,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,
Fri Apr 03 2020,0,0,1.36,70,5,0,0,0,20.2,18,8,203,149,16,0,0,0,0,0,0,0,0,0,0,0,0,0,PPT
Sat Apr 04 2020,0,0,1.43,131,4,0,0,0,26.01,20,9,173,121,10,0,0,0,0.02,0.0035,0,0,0,0,0,0,0,0,
Sun Apr 05 2020,0,0,1.9,69,4,9,3,0,24.21,8,3,95,50,7,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Mon Apr 06 2020,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Apr 07 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Apr 08 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Apr 09 2020,0,0,2.01,49,5,0,0,0,7.03,30,5,313,159,21,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Fri Apr 10 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,1,1,0,0,
Sat Apr 11 2020,0,0,2.27,40,3,0,0,0,0,15,4,213,94,10,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Sun Apr 12 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Apr 13 2020,0,0,1.89,63,4,0,0,1,0,21,5,491,260,15,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,Isaac
Tue Apr 14 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Apr 15 2020,0,0,1.5,85,5,0,0,0,0.94,26,5,320,214,15,0,0,0,0,0.007,0,0,0,0,0,0,0,0,PPT
Thu Apr 16 2020,0,0,0,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Apr 17 2020,0,0,1.46,23,2,0,0,0,0,36,4,263,180,17,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,PPT
Sat Apr 18 2020,0,0,1.22,20,3,2,1,3,0,11,7,131,107,8,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Sun Apr 19 2020,0,0,3.04,152,8,0,2,0,0.13,47,10,748,246,33,0,0,0,0.01,0.007,0,0,0,0,0,0,0,0,
Mon Apr 20 2020,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Tue Apr 21 2020,0,0,1.29,18,4,0,0,0,0,8,3,141,109,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Apr 22 2020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Apr 23 2020,0,0,3.01,180,11,0,0,6,35.44,59,7,666,220,31,0,0,0,0,0.007,0,0,0,0,0,0,0,0,SMM2
Fri Apr 24 2020,0,0,1.48,66,9,0,0,3,67.05,29,5,176,119,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Apr 25 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Apr 26 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Apr 27 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Apr 28 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Apr 29 2020,0,0,1.29,30,3,0,0,1,0.62,18,3,161,125,10,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,
Thu Apr 30 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri May 01 2020,0,0,1.54,76,5,0,0,1,0,19,5,106,69,15,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Sat May 02 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun May 03 2020,0,0,2.12,83,9,0,0,2,0,18,6,242,114,12,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Mon May 04 2020,0,0,1.89,78,8,5,2,2,0,22,3,247,131,12,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Tue May 05 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed May 06 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu May 07 2020,0,0,2.67,76,6,0,0,0,0.2,59,6,497,186,32,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,PPT - TSW
Fri May 08 2020,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat May 09 2020,0,0,2.41,366,14,1,0,4,0.15,51,7,684,284,34,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,Splatoon
Sun May 10 2020,0,0,1.24,69,7,1,0,3,0,8,4,108,87,6,2.02,0,0,0,0,0,0,0,0,1,1,0,0,
Mon May 11 2020,0,0,3.23,541,13,0,0,3,0,58,7,897,278,30,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,Splatoon
Tue May 12 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed May 13 2020,0,0,1.68,206,8,0,1,1,25.55,51,9,274,163,28,0,0,0,0,0.007,0,0,0,0,0,0,0,0,Splatoon
Thu May 14 2020,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri May 15 2020,0,0,3.23,212,9,0,7,0,0,35,7,621,192,18,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,T99 - TEffect
Sat May 16 2020,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun May 17 2020,0,0,4.07,185,11,0,0,1,0,23,7,525,129,19,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,Splatoon
Mon May 18 2020,0,0,0.81,8,4,3,1,0,2.13,12,4,47,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue May 19 2020,0,0,2.57,27,6,0,0,2,34.27,17,5,213,82,13,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Wed May 20 2020,0,0,3.98,398,11,0,0,1,0.4,58,9,991,250,30,0,0,0,0,0.014,0,0,0,0,0,0,0,0,Splatoon
Thu May 21 2020,0,0,3.84,136,11,3,2,1,8.66,67,9,1132,295,40,0,0,2.01,2.01,0.028,0,0,0,0,0,0,1,1,T99 - TEffect
Fri May 22 2020,0,0,0.21,11,4,8,0,0,5,5,2,20,93,5,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,TSW
Sat May 23 2020,0,0,2.41,430,16,0,0,1,6.12,61,6,686,280,36,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,Splatoon
Sun May 24 2020,0,0,2.4,125,7,0,0,1,0,21,5,202,82,10,0,0,0,0,0.007,0,0,0,0,0,0,0,0,
Mon May 25 2020,0,0,1.81,48,6,9,0,0,0,14,5,372,203,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue May 26 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed May 27 2020,0,0,5.53,452,17,0,0,8,2.75,75,11,945,170,44,0,0,0,0,0.021,0,0,0,0,0,0,0,0,Splatoon
Thu May 28 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri May 29 2020,0,0,4.24,345,19,0,0,4,15.9,60,12,717,168,39,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,Splatoon
Sat May 30 2020,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun May 31 2020,0,0,4.05,254,14,0,1,0,2.24,53,9,850,209,27,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,
Mon Jun 01 2020,0,0,1.36,23,4,0,0,0,0,13,3,101,74,8,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Tue Jun 02 2020,0,0,3.28,177,11,0,0,2,0,55,9,790,238,28,0,0,0,0,0.007,0,0,0,0,0,0,0,0,Splatoon
Wed Jun 03 2020,0,0,3.07,124,13,0,0,0,12.71,64,6,724,234,41,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,PPT
Thu Jun 04 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jun 05 2020,0,0,7.52,795,18,0,2,10,0,108,15,1730,230,43,0,0,0,1,0.028,0,0,0,0,0,0,0,0,Splatoon
Sat Jun 06 2020,0,0,7.57,158,8,7,0,3,0,8,9,53,7,6,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Sun Jun 07 2020,0,0,1.57,18,5,5,0,0,0,16,3,116,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Jun 08 2020,0,0,7.26,504,15,1,1,2,0.16,114,11,1235,168,43,0,0,0,0,0.014,0,0,0,0,0,0,0,0,Splatoon
Tue Jun 09 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jun 10 2020,0,0,2.14,94,3,0,0,0,0,14,4,393,183,10,2.1,0,0,0,0.0035,0,0,0,0,1,1,0,0,
Thu Jun 11 2020,0,0,6.72,148,9,0,0,1,15.46,37,15,1048,156,30,0,0,0,0,0.021,0,0,0,0,0,0,0,0,PPT
Fri Jun 12 2020,0,0,4.3,343,13,4,1,3,0,82,7,696,159,22,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,Splatoon
Sat Jun 13 2020,0,0,3.72,397,16,0,0,3,0,46,6,368,97,28,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,GD
Sun Jun 14 2020,0,0,2.85,600,14,0,0,0,0.96,59,6,626,216,32,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,PPT
Mon Jun 15 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Jun 16 2020,0,0,5.29,529,16,6,3,6,2.98,98,15,1006,190,50,0,2.495,0,0,0.035,0,0,0,1,0,0,0,0,Splatoon
Wed Jun 17 2020,0,0,3.1,74,10,1,0,0,0.3,23,6,329,106,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Phoenix Wright
Thu Jun 18 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jun 19 2020,0,0,5.01,618,18,0,1,1,0,71,10,1032,206,33,0,0,0,0,0.007,0,0,0,0,0,0,0,0,Splatoon - SMM2
Sat Jun 20 2020,0,0,6.9,100,9,79,4,2,0,6,9,138,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Jun 21 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Jun 22 2020,0,0,3.21,216,10,0,0,1,0,38,7,484,151,21,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,PPT
Tue Jun 23 2020,0,0,4.94,211,7,0,0,0,0.29,15,7,346,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jun 24 2020,0,0,1.74,125,8,0,0,0,0.38,45,7,262,151,25,0,0,0,0,0.014,0,0,0,0,0,0,0,0,Zanzarah
Thu Jun 25 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jun 26 2020,0,0,5.32,506,15,9,2,3,1.93,103,10,1038,194,42,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,Splatoon - Ninjala
Sat Jun 27 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Jun 28 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Jun 29 2020,0,0,1.38,74,4,3,1,0,0,8,3,123,89,6,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Tue Jun 30 2020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jul 01 2020,0,0,4.25,686,16,0,0,3,0,63,9,957,224,27,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,Splatoon
Thu Jul 02 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jul 03 2020,0,0,3.92,246,16,0,0,3,20.51,60,13,780,199,41,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,T99
Sat Jul 04 2020,0,0,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sun Jul 05 2020,0,0,1.73,52,9,0,0,1,0,28,6,214,124,17,0,0,0,0,0.014,0,0,0,0,0,0,0,0,Splatoon
Mon Jul 06 2020,0,0,2.2,222,12,0,0,1,0,41,7,334,152,25,0,0,0,0,0.021,0,0,0,0,0,0,0,0,
Tue Jul 07 2020,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jul 08 2020,0,0,3.46,170,10,0,0,1,0,27,7,367,106,14,0,0,0,0,0.007,0,0,0,0,0,0,0,0,LoL
Thu Jul 09 2020,0,0,2.04,0,0,0,0,0,0,2,3,49,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jul 10 2020,0,0,3.54,312,9,0,0,1,0,47,6,527,149,22,2.085,2.495,0,0,0.0035,0,0,0,1,1,1,0,0,
Sat Jul 11 2020,0,0,4,0,0,2,1,0,0,0,4,4,1,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Sun Jul 12 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Jul 13 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Jul 14 2020,0,0,1.61,286,13,4,1,1,0,31,5,237,148,16,0,0,0,0,0,0,0,0,0,0,0,0,0,Splatoon
Wed Jul 15 2020,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Thu Jul 16 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jul 17 2020,0,0,3.23,104,10,0,0,0,0,23,6,333,103,14,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,Isaac
Sat Jul 18 2020,0,0,2.12,180,13,0,0,0,0,46,7,384,181,24,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,
Sun Jul 19 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Mon Jul 20 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Jul 21 2020,0,0,3.19,194,10,3,2,0,0,22,6,281,88,13,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,Shapez.io
Wed Jul 22 2020,0,0,3.11,241,14,3,1,2,18.4,70,10,587,189,42,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,
Thu Jul 23 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri Jul 24 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat Jul 25 2020,0,0,0.74,20,3,0,0,0,0,7,1,45,61,4,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,
Sun Jul 26 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mon Jul 27 2020,0,0,1.31,288,9,7,2,1,0.34,31,4,298,228,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tue Jul 28 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wed Jul 29 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thu Jul 30 2020,0,0,5.03,243,14,2,1,1,0.81,72,10,744,148,27,0,0,0,0,0.007,0,0,0,0,0,0,0,0,Splatoon
Fri Jul 31 2020,0,0,4.39,267,15,2,0,0,4.94,57,8,1154,263,30,0,0,0,0,0.014,0,0,0,0,0,0,0,0,Splatoon - Isaac - T99
